Study Hours,Previous Exam Score,Pass/Fail
8.354999801810942,74.29676136819398,1
5.996807304395161,56.79874561961705,0
5.766855205204059,86.16957599151621,1
3.1766706181040654,51.2226249134514,0
1.837924910253093,59.42075418425462,0
9.074941821579941,65.526186316985,1
9.103762514469974,70.4566227210673,1
6.697913115459412,54.544583944904815,0
4.051268119438307,46.89020948435221,0
4.142886171513948,76.63720254649795,0
7.533601109832154,57.31783319441534,0
9.073992339573193,74.87429328535674,1
8.983777818386056,49.26176291645214,0
8.018879912718614,68.86840611128905,1
6.77828481538859,71.95536595309515,1
1.7572596849554394,43.109412209345614,0
2.454658426851524,60.196256691635234,0
9.086987696743714,48.064880616338456,0
6.457861536936309,43.80249822836606,0
1.0827734645496667,99.39761394339672,0
1.913243885794289,59.34123069848338,0
6.971515921972502,88.5924667512781,1
1.0455542546159682,55.27843928582583,0
2.4472724627574878,80.89016333343577,0
5.938604104299275,85.61367159338118,1
7.227056779234239,75.73832443647066,1
6.867651335523405,68.2945713130095,1
3.018423785145038,64.71045484883611,0
7.409612992127823,60.93209599257972,1
3.135241787471201,95.77174865486955,0
3.9285972834334095,89.83716446726375,0
7.718422646062217,97.90161463999075,1
6.846696091424932,47.45783340913268,0
8.6430106944476,83.85204851221866,1
6.91851603070309,96.30042740926227,1
6.114777430019244,50.87398396993961,0
1.8430729104528323,43.98977604200665,0
4.309442227534902,84.46723895740354,0
3.386821309135529,74.46838679079471,0
3.195906790411752,90.50972660549633,0
9.75709499277201,48.38634259757737,0
4.537879522000844,87.71603871159341,0
9.02841899659402,52.09763920286467,0
6.680247633975366,49.81935657194227,0
8.153301731874835,49.85594787585958,0
5.523733837946729,88.87448321388293,1
6.192134961637232,79.911833241772,1
5.432659244369775,71.38392548614716,1
2.7571868901824006,61.529829047410146,0
7.502069037353548,92.6320324487865,1
3.526951261967702,63.546706445358126,0
1.2188436978830846,88.99596636829463,0
6.80925066316451,66.3480945142131,1
2.5939961146634403,62.61666576549445,0
9.464127259176228,67.76078714017639,1
9.585357193023286,58.08267244984852,0
9.233779511984036,84.85656281057507,1
4.331428302298999,70.16322340554875,0
1.1391095487598069,53.93276170880904,0
9.354867063289529,93.97447439647411,1
4.8536573348558285,63.033473282392684,0
9.699893371393026,72.61317166683932,1
9.672579793803276,94.38832665787282,1
8.677085099206241,77.45427975483952,1
3.6500400286262713,47.013882442501846,0
4.465879557417328,96.3899274168085,0
8.660230043651712,77.66248318428507,1
3.852298046406499,60.09433687942517,0
2.5254347201748324,48.35632435980324,0
6.0112113621251515,87.64151135621776,1
9.425392967447028,77.20436535571082,1
7.264268170074757,72.0076655185793,1
6.1305505308042845,93.63355498305745,1
1.8745884439369167,87.31583267347185,0
6.535065040292528,49.100492783965066,0
9.91048465093837,58.70332406773289,0
2.260756137128716,54.90934838886794,0
5.664966871273631,84.63677755436062,1
8.8963576473516,42.011946084146764,0
7.66691755978784,74.193381092279,1
7.273141668957412,85.74752114444144,1
7.322356755883983,92.60593820570497,1
4.2354203609777965,60.52490492295445,0
3.64232659838044,89.27543828032077,0
8.284250399306622,46.63790421731243,0
8.291020552112627,90.7871375040711,1
8.803650867220934,47.649319739918944,0
9.219164973008242,63.837237433622036,1
5.60208158974844,87.83772194677321,1
5.513646652184796,48.99504564092643,0
8.184656610700976,53.75508371395849,0
6.849675376999887,83.33515410358397,1
7.31770189531933,83.20219219276447,1
8.16213402492491,78.46885797311784,1
9.010048076358096,81.636906668026,1
4.041956411663822,72.56346660085578,0
4.380246573759496,55.10794353441717,0
1.845837458567821,60.741759610235164,0
6.204521268965566,50.89586300808554,0
1.3234804641706788,94.5070336800177,0
5.190382163192141,75.00350768596724,1
5.883801712368189,64.0510850058184,1
3.5788712691545594,67.72034821864796,0
6.317499345121097,96.83700037670891,1
1.2745022494514449,49.20108418696481,0
1.3361336987429298,75.17378992100782,0
8.403405045936925,70.35332073306796,1
4.241715772701366,76.68725412607887,0
2.143544613866963,41.08661102925043,0
5.700189340493239,92.3274345366491,1
7.9299419778874976,95.92709694901674,1
2.9423892474715885,73.90799101535254,0
6.606014282371002,81.79904943261354,1
1.768127184943912,95.34996287063774,0
1.4651354905174694,82.43431805880391,0
5.782191684113332,49.15234257485568,0
5.865716094490959,74.57730161000879,1
6.736869113483859,76.40290278297135,1
7.534822003503954,65.44784027814316,1
9.782668715162812,84.18665413748337,1
5.646703134710758,96.06202088614089,1
3.9066082564712135,95.53411077440657,0
8.156675752918332,67.05036228424792,1
3.437490261358668,46.79428275044532,0
4.950742786350725,99.09047193774008,0
1.7061074320803935,90.33388518675605,0
1.2281566907391177,47.47976087219601,0
9.663835732101326,95.25051295704233,1
8.523821084609853,92.1937817237277,1
7.263767854843282,71.13028342756432,1
4.680576499728429,75.47652614469575,0
2.559648880637612,63.94016223220781,0
2.4079333840397745,43.28569832932188,0
3.252186083481358,60.11183449875406,0
5.943039982355084,88.17120691588069,1
7.431363304300561,40.27792138027617,0
6.941776390459581,60.00995030146865,1
3.5194050725134858,63.8901216154566,0
9.593787525968747,72.24373617627538,1
7.641072250261916,95.19133698476563,1
5.989186472602606,60.780759661957674,1
6.5054867161091705,60.81719211377366,1
4.776400561850109,84.25007488658491,0
3.229578905510417,67.13307645338843,0
4.2037541078613545,53.47628937639892,0
7.820614994179322,67.1463709679616,1
1.1295413976678028,48.45142122278799,0
2.0446537645622462,50.5832191903734,0
1.4140237781957747,69.90206636436878,0
1.3665592208707311,65.13552697027288,0
8.699145256099065,94.890754064086,1
7.332920734420213,61.74363394699799,1
5.267564461785927,74.8353010166826,1
1.8805074458590134,77.93585727517183,0
5.4245428760514915,40.78566739530002,0
5.261245937025091,79.81224232100263,1
2.5588168291901368,50.682158012185084,0
4.904664843141758,97.66421904816731,0
4.586542609576361,48.91976366518678,0
6.542650882469948,64.87744742362142,1
6.715842857808794,45.12098008471863,0
1.4077360879484007,99.81245511075684,0
4.371513531638241,70.13170061987455,0
6.632739241428127,75.72310103920262,1
5.528226327220789,44.02458864330565,0
8.7084085706949,84.99762822395067,1
6.928242684570505,52.594335585735145,0
2.466409843732867,93.88325736644282,0
1.6351187266038685,52.308378428920435,0
6.78177350385684,51.441263239819996,0
1.2386017948745964,42.192980070885696,0
6.2719802314611695,68.32401670659996,1
9.462072172824618,73.89046799575698,1
6.179267600882911,43.94251836570114,0
4.493529335858697,86.53165700170064,0
6.789593965981179,67.19733008488166,1
5.12427601442365,71.4634161596548,1
5.910551103843415,66.44576481629369,1
9.473183278988726,64.04578365251956,1
4.474923740206968,73.57841987849307,0
9.650715074415228,49.31441475584275,0
9.148155777604574,50.91568782971627,0
2.762120213103668,91.70713726081104,0
1.624251707876489,96.76692772801796,0
1.9070020123968399,62.398558976785175,0
1.1639964308639477,56.244680388613226,0
1.8499866468033557,78.63997259434095,0
7.147060960747211,64.52405026588579,1
1.6406978361420608,41.52318133962069,0
3.8707806726438516,49.36915584197142,0
8.60387779872509,82.95833373084386,1
1.209447421622433,79.53543651460907,0
8.330216343300421,41.62575955020901,0
3.5366929729605996,53.318329715976965,0
2.0634834485949063,53.86448779528428,0
7.270634488277356,80.3135646159237,1
6.660485621018956,41.18263226526185,0
8.897248121743477,46.24651491907443,0
7.615639394234972,87.99496512239136,1
8.231328373463636,50.71267972326002,0
3.538311153141758,79.16476647111247,0
2.5969558940175053,54.29096686280359,0
7.755532764767725,45.96648356556071,0
8.261512653405376,54.590331459967246,0
9.91454627800606,83.33601591133956,1
4.713559092202838,91.34178808637714,0
4.348162772135049,89.8131918740195,0
7.987716646677971,63.83101177710729,1
4.06723186227716,80.08510819423877,0
9.376815930432082,52.29905772494926,0
8.725714766587107,57.588863815660794,0
4.860946246375165,93.78014911126718,0
7.757839610123476,40.780115410644164,0
7.7908858667621415,45.13051185126808,0
1.9281148195233935,52.47317530876164,0
9.1229761601161,41.59193223242918,0
5.547271352030714,50.88612610538784,0
8.438117194969674,74.98249365818154,1
3.880446409275506,65.28547303554987,0
9.059709056465804,93.56030266461849,1
4.502815108607468,89.04661370430645,0
1.0975388633226852,60.509041101872555,0
9.148437787773373,55.56540600587755,0
1.821580091075202,62.78154449003601,0
3.873822738313734,75.41769655088846,0
9.550557703457244,56.08381844937257,0
9.555464322438006,77.44893447094805,1
6.160940993109575,64.56469913147443,1
6.686534909528193,73.1228308511188,1
5.036009697804878,66.16759174811901,1
3.638896945282581,57.66794557251506,0
3.957980908329244,96.9071984177294,0
7.052666104693346,85.81634764958565,1
7.77137076493912,48.40679054598715,0
8.124211393532637,92.10807855387478,1
8.106563285150985,69.24587189497082,1
1.8208549274382133,93.67313361364549,0
5.449782742323233,87.99131535683891,1
1.5180288401497986,65.512810268154,0
5.94575994091362,41.348158499207045,0
4.973774512360393,56.12064156309677,0
8.989337644824698,72.49805287965202,1
4.158235112968708,78.00869318956885,0
2.053603147848453,55.47326112599214,0
2.2869251384755227,48.36136444436945,0
7.85359568545725,90.09581420795794,1
6.56396256984635,99.06413084221313,1
1.9101040851051123,71.54141093816115,0
1.756961255034977,50.30075715089821,0
7.30872218313208,56.338439591162135,0
1.6548670572777417,41.103440592848,0
8.396740533613206,94.85792839362995,1
7.3561800444084655,47.06506497340847,0
1.7321390257770979,74.59098853085521,0
1.7635394267667273,56.44331324123236,0
9.87975620651058,73.2506801509476,1
4.368437161805083,79.08522330111185,0
4.335779323602019,89.7845082224321,0
8.315196105317522,52.3852763056362,0
9.525237196454729,40.65974971950883,0
9.874009574405838,48.213137804128436,0
7.780403667330475,94.0011185108863,1
4.386336269778242,92.43340465375091,0
1.7515064502880189,75.8447861302185,0
7.994322243346931,76.0310116260192,1
6.025638247622245,79.90220047277532,1
4.817998083222786,50.522276717406974,0
9.157189465852625,94.8647167554976,1
2.000777340755362,65.12623149352439,0
5.433625938617732,62.98831169496985,1
1.1021828029067717,71.13506231697025,0
5.217945777947136,42.817958006503304,0
1.5067294811365362,49.97700212536476,0
2.0693612464126474,84.28201698558223,0
2.057736220993944,44.967920075507585,0
6.842892719044572,76.1891265679833,1
7.71440391338881,54.72094658087926,0
6.250318885874437,63.35773684251859,1
9.659552936270877,57.32162420624199,0
4.373835215713337,61.34036298789695,0
3.571408776536747,83.14275431105473,0
8.817392153705143,57.8273029373905,0
3.0123625466750736,73.98427841781384,0
9.669002854965502,68.56302413194598,1
1.109390272208347,79.8202699217589,0
9.728909440368751,96.20978435948548,1
1.388439207555185,83.95432583261501,0
9.02028802328264,52.896422715445404,0
5.749309981776698,41.87098810367708,0
9.936683165073703,55.73584265798951,0
1.6641690826185898,75.70467584201529,0
5.984688559611887,43.08554880905502,0
9.72372282057189,69.78197483207418,1
5.707880597531339,75.81057093501335,1
6.664587743217362,60.05463344901765,1
7.261738200861554,86.25473222474932,1
5.090869582909959,46.39589518802631,0
6.648022720756571,44.50826690414853,0
6.258828807307902,83.6913253722162,1
9.110422094418901,69.72947897237191,1
1.409017423073121,81.30414378566417,0
3.528668706330073,66.08964031622477,0
9.553703356689029,54.78412199434641,0
9.012374055018247,89.14613906045199,1
5.100910775071417,87.96495273813875,1
6.581193380213831,81.6817882512656,1
3.496430646830194,56.32870823379776,0
2.6930904375138516,75.41384001214523,0
5.173285644459839,61.65843381640161,1
4.180170052234475,45.49492439959805,0
6.252905006657849,95.03881452773456,1
1.6996117326848634,48.209117855137684,0
9.769553268995498,97.01424122924814,1
9.875896700316426,66.76034637747735,1
