feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,category_1,category_2,target
0.7351321130540912,0.9669566453448166,0.5446245744993387,-0.47971889676613605,-0.24657105425957435,2.1857306167225743,-0.43263751633352826,-1.6522426773534897,0.4494335159472622,0.9210258397309934,Low,Type_A,18.714026777483326
0.08108254290082371,0.5016850451687882,0.2483251425158822,0.20165290512925463,-1.0736886589177526,0.04607922163315134,-1.0299722747769358,1.0287689914234805,0.07811773523601635,0.40023585552677515,High,Type_B,64.0662012233726
1.2378163119734618,0.4919191715065057,-1.3202332070206422,-0.4691756521047048,-0.11453984525261789,1.3538723741654128,-1.7131345290908775,-0.898414671348358,1.8314587658543537,1.179440120721287,Low,Type_A,52.73761255874856
0.8539759765522237,1.6850142787085094,0.5628808601743548,-0.5309708978119645,1.5541604207147741,0.34233783448962146,-0.33513778117145177,1.230874513154735,-0.8798143535020543,1.9870611116994412,High,Type_B,168.46843940176873
-1.4069434005131694,-0.6332313967149771,-0.8506132529519478,-0.2218882712922687,0.31996519114516303,1.7681692930597834,-1.349773069381231,-0.601944441935177,-0.5410068657828994,0.7556658387443146,High,Type_A,6.975730909944517
0.829149035059542,1.3227032199889794,0.17557408492582183,0.9907108466240852,-0.4037034339979068,0.7271712595339491,-0.1210210310095643,-0.26776551872484483,-1.0247507500763902,1.8480401917708498,Low,Type_B,104.34069331080936
,0.08184433452953882,-1.7681569117532319,-0.33304762097552243,0.5665409870816561,-1.2244022070472718,-0.2758957214401739,1.0579607138387925,-0.3006743604436826,0.46330151023423083,Low,Type_A,46.30377681564082
-0.9013756798971745,-2.5222779174879504,-0.15196738231603887,-0.3879649689074522,1.6713475754374763,-2.899513879868482,-0.1761335035509783,-0.07022036151761657,1.06014381867127,-0.8937460190837143,High,Type_A,-71.43051743399008
-0.8370901336150396,-0.63093083373779,-0.9420601835742449,0.8371544863313845,1.1400678464951604,-1.5856257067695927,-0.32115903870570245,-1.1140813582330875,-0.5479958187411378,-0.21415031071118876,Medium,Type_B,-66.7033912120826
1.197246923645228,0.15697296096843422,-0.5865312695639355,-2.049941278577478,0.42548993324023027,-0.336254738681072,1.1590740649558977,0.6102161695892225,0.224216404290793,0.714609790636618,Low,Type_B,60.77513315205767
-0.8966422273152082,-2.1272274203514954,-0.099094300241269,0.47004418736820214,-0.11066536855732945,-0.7121738641760436,-0.7076258948220261,0.8467707752164937,-0.6028206557839616,0.4322629506341555,Medium,Type_B,24.08898416074696
-0.6292121495294424,-0.19547264358597383,0.29722722158508635,0.4136162575716805,1.6505729632328479,0.2820342192093425,2.135586730077366,0.8197397172580948,1.667256841749534,-2.1239928181256356,Medium,Type_B,-81.62767199468398
-0.07444591576616721,-0.42064532276535904,-0.3427145165267695,0.4040508568145384,0.25755039072276437,0.17457781283183896,1.8861859012105302,-1.4153707420504142,-0.8022772692216189,-0.16128571166600914,Medium,Type_A,-69.22831775299979
0.22323891412915967,1.2619215007139917,-0.9057323008626189,1.3744380931708173,1.0560568090660518,3.1377485336599937,-2.1356742139786955,-1.7730324682068814,-0.6537663386488198,-0.5956612940434921,Low,Type_B,-91.3459308784546
1.0641707023410438,-0.9710620291077331,-0.11315849445608397,0.7413198169079143,-1.7798751082081674,1.2090101989009971,0.5354587474096335,1.2666612531984123,-0.5552730880131715,-0.9875229624269947,Medium,Type_A,-32.91879728180489
,1.6232566905280539,1.9913704184169045,-0.5691481986725339,0.43494103836789866,0.04092474872892285,-0.7971135662249808,-0.9984408528767182,0.3929135105482163,1.5904035685736386,Low,Type_A,95.35075466046105
-0.5436068960930526,-1.4337300248102285,-0.8374057253154913,0.17852916972047786,-0.0023689161328080566,-1.4811457246217157,-1.9645360381029247,0.44166256418606065,-2.106889114626081,-1.4239581121976068,Medium,Type_B,-109.45579650592595
1.3558053394315013,-0.3933511248228728,-1.587188069678454,1.8054168464197806,-0.3894035615253766,-0.42657125283057357,-1.197957962340662,0.7152365838912327,-0.20731609600824458,0.6235257988258587,High,Type_A,41.91678136968417
,-0.03269474809409311,-2.0674421000398766,0.6696725488300385,-0.5138669173366935,-0.9398797863273552,0.36659824609684827,0.3840654489393073,-0.08912003951278841,-1.3044695005048532,High,Type_A,-79.71803000935716
-1.1251978277377233,-0.7704247991378789,1.1433615302058282,-1.970308581351401,0.24690606341661173,-0.22056594026731396,-2.2029133532057186,1.6170449245216825,0.18485865406036467,0.2521948542342867,Low,Type_A,68.66418744687547
-0.05751775300546313,0.8920675997317206,-0.5898923177556078,-1.5431182279428703,0.4929864585144592,2.196223142152799,0.16429476537056906,-1.8418977729578574,0.6986888135170435,0.025210867540082116,High,Type_A,-46.16136089655391
-0.659039274888645,0.8438395096417373,0.392634115650968,0.05022769916568044,-0.6923507742337942,0.7289411945704503,0.4795075480016086,0.4360057752225798,0.45358552350921844,-1.5822231667464777,High,Type_B,-62.427231812169424
,-0.5041286736516637,-0.07285768884105508,-0.8407718898986251,0.32475823953354177,-0.35208774745388094,0.22063080430716323,-0.9289264824607304,1.889278795503996,0.23817130613962828,Medium,Type_B,-3.865273683527299
-0.5659371308924055,-2.162032299927439,0.4583890099570684,-0.38113769667341885,-1.208858864620722,1.401500346552158,0.6037132405441962,-0.7504101277546562,-1.1047746736415167,0.9886087934991747,Low,Type_B,4.118789126443076
-0.8776173568629051,-1.1132948341146311,-0.6570352370173239,-0.29969605666431426,-0.726774137833843,-0.04779925038478981,1.5758758095019694,0.8918630221607488,0.9945582357416216,-0.7617603706826457,Medium,Type_B,-22.55990451720729
0.31149085879778987,0.1616985267047529,0.10285857793233408,0.803154742614022,-1.8927621775900518,0.7330542814659985,0.23962751823899794,-0.6994145401232875,0.14934191105988046,-1.4110568310660818,Medium,Type_A,-100.90289044252602
0.09782717470792267,-0.43615544150748503,-0.25762048551099404,-0.6836342822863877,0.14959795751878804,-0.014270352949388505,-0.2737292521667607,-1.3805987058996512,-0.06963345330010817,0.6891644570743356,Medium,Type_A,-11.182786868868462
-0.552920837367302,-0.01109200394860206,-0.8130143722601298,0.017613251933657315,0.6647027453331099,1.3035079319347591,-0.97536602727825,0.32208231076698546,0.8232799156777053,0.2257615231117544,Medium,Type_B,25.315234669653808
0.2873289044030093,-2.1305664798072006,0.7682072166317373,3.9262377064363267,-0.28744751940035557,1.7246966497611085,-2.0841129394985884,0.14125714008746323,0.21539650545628794,0.5082686396745896,Medium,Type_B,19.761435270824936
-0.34409802826233293,-1.265258409085215,0.48058675842771265,-1.031025275147307,0.5519642593318276,-0.836980354439587,0.8223504708957536,1.0409541737977894,-0.8729889668893527,-0.20698458909836875,Medium,Type_B,3.5628903277608153
-0.6844404020861826,0.6928152103009226,-0.28370672836473176,0.2112093992244567,0.6469045232565658,0.9609321786082614,-0.33953015666598657,-0.790017096815208,1.1904749851934822,1.0219627766781416,Medium,Type_A,50.5107885832719
0.7181857257079345,0.7846042878980238,-0.01926037973439464,0.54711911517521,0.7153813154412441,1.114321694668872,-1.1808128153088449,2.412615421612916,-0.2628908292082677,0.02246589281204638,Low,Type_B,84.28218373411121
-0.8480655980305086,0.683223014788808,-0.11480224875906367,-0.048965030858450255,0.8080361894020714,3.112910201043841,0.7114105794654951,-2.0993562644190256,0.5667717261841796,-0.6573725539947244,High,Type_B,-94.2017005751213
-0.987179527151184,0.14679301198554937,1.6122206282554243,-0.8911922254152874,-0.21113023882769444,-0.7191533192424201,-2.151815401329305,-0.4830610516834395,0.8968393158655319,-0.2685306479058323,Medium,Type_B,-9.626164173592164
2.0225902305694814,-0.5385736732966242,-0.46675881195144053,-1.1338303568063541,-1.6270049208667487,-0.7386974983295628,-0.4124790118879367,-0.9657826328639593,-1.4829844319824181,-0.8176823966051338,Medium,Type_A,-101.56747214741841
0.5278393499155871,-2.61813319869228,-1.481580771551368,-0.3262337044413596,0.5053371476473485,-0.2811640424645573,-1.3453354874152414,-0.6286702470308604,-1.3394697749577562,0.1351903409873859,Medium,Type_A,-62.55517360956076
-1.46752526575244,0.019616657693989903,0.6728612359668199,-0.573601772896901,-1.2391070756539009,1.5490201514951873,0.1018562952619867,0.4384757388097273,0.591814133741378,-0.3540407109410238,Medium,Type_A,4.063437873328661
-0.3365525898781734,-1.745707432859652,0.49470565377503245,1.0059245117964166,0.15449366559525113,1.127908993253569,-1.1274960989530387,0.04435879751560705,0.38343503140364416,-0.40930847409572124,Medium,Type_A,-33.249193784145774
0.5711794062192087,0.26355081195478497,1.2840957939481172,-0.4958781720101493,-3.007632339693757,-1.5656480316055963,1.0973001875437087,0.3957988487097471,-2.4263920705352082,-2.3869298701956727,Medium,Type_A,-137.35077866653748
-0.42098448082026296,-0.15567723539207948,1.1677820616598074,-0.4118769661224674,0.39445214237829684,-0.4325581878196209,-0.48760622407249354,0.08658978747289992,0.2544208433012131,0.3376026620752022,High,Type_A,31.63992590510389
-1.4823967869957688,-0.13080059372695568,0.29282884358668343,-0.6368823889389575,1.4781212260994843,-0.23927314715185138,0.20713943677856853,-0.45121882694387655,-1.8804355440630813,-1.5693895953746837,High,Type_A,-122.94330445121408
0.13906039865341766,1.190548594343596,0.2125740306322149,-0.5639474880582432,0.861636124497944,0.07814306296964744,-0.8162172445419648,2.1650560678066024,1.0269862633197322,1.105900424357309,Medium,Type_A,157.48648471631768
1.7409414865969908,-1.177761457991358,1.4697842587874956,1.3281660539573328,-1.765387587029974,-0.6078238926156243,-0.5042980158126232,-0.21578712632821961,-0.622270222893996,-1.8402663847955685,High,Type_B,-121.64131932881949
1.1911730449400957,0.2321945046423276,0.9954151904494745,-0.46285628571437976,1.3978443070314983,0.5737671099019008,0.31282223676684645,0.6586319527905097,0.5755619258303651,-0.29505618980564213,Low,Type_B,18.927018508840952
0.7025333139338557,0.9647698943024456,1.299987372262134,1.0831452126607344,-0.3677845265710552,0.8981173241223475,-1.8385186232720707,-0.4289807173724197,0.960305168086668,-1.7941918665494363,Medium,Type_A,-90.03193134141776
0.02975613949574519,0.20768768716311115,0.27157883719537346,1.0531528533329035,0.028318376130461172,0.6815006973726244,-0.03955515385665504,0.42961821913258585,-1.2767485758203094,-1.0810565404082624,Low,Type_A,-57.156715222651904
0.6031874310823431,-0.9020515543575104,-0.8696630812746944,1.6426729532559634,-0.3286184757489846,0.638391925608383,-0.9006207346478687,0.3764095260975166,1.1254347844147694,-1.1894118928673278,Low,Type_B,-62.16237734526408
0.996118214911129,-0.7893385057196743,-0.0070449854805546995,-0.7284616216803428,0.13988723283912738,1.653617268492285,0.31952467078295543,-0.4519493719118777,-0.21560957856802238,-0.37185788227866556,Medium,Type_A,-46.408534412624164
1.143754043206929,1.6764373122752827,0.32692737376416264,-2.211135309007885,-1.4785862457798415,0.7708651938869668,0.23561455810856594,0.0184183791895517,-0.21910052880886424,0.8294055811834892,High,Type_A,66.4877257954843
-0.30561911106831297,-0.7047284356108838,-1.5375847964491753,0.11314045705302281,-0.3883469383011584,-2.00745686074501,-0.3631166611555665,0.5720062783004729,-0.1449045790814313,-0.44594371386116016,Low,Type_A,-27.283871827596805
-0.8758148246462933,-2.0149012325066082,0.3343270545535034,-0.7424867777695996,-0.70128957079155,-3.601085104459518,-0.2145376645179636,0.7497454754383477,-0.2899813544366399,-0.8385006163839522,Medium,Type_B,-45.87812783545163
1.262584103427182,-0.372833152091767,1.7269638512334051,0.9325908318730899,-1.5256563145700948,-1.7608088119807759,-1.4183657329330317,0.7223813578277714,-0.39963618561460235,0.22468472575188592,Low,Type_B,41.095456298621485
-0.25890497370407733,-0.024195606390916165,-0.9037018607301281,1.1876793884615637,0.28328787154614216,0.2011596558728393,-0.4646172972983931,0.40373009033660945,0.324359281721603,-1.1790397911598025,Low,Type_B,-59.43317255478776
-0.72839031324171,-0.7843209703002557,0.6884959745615665,0.5011292760645764,0.06338339263771817,-0.01020560039093268,-0.48663118818926915,-1.0706664061901783,-0.23450753514589096,1.5891473016364572,Low,Type_B,52.88388147931666
-0.3340772309799405,1.1695899924277735,-0.22939074406802776,0.5142547560178349,1.1243533598705027,-0.062191016999311004,0.5720574417141441,1.0473177066214483,-0.04347694981386243,-1.5311075025557221,Low,Type_B,-45.606001986248785
-1.3479957843671688,0.4753349254274913,-1.0633544998303186,-1.0500547898231862,-0.6167753615197077,0.7595000375161222,-0.9096897884083344,-0.4580251830145565,1.021624764399948,-1.0559898119268434,,Type_A,-69.37206484542332
-1.2790307362197864,1.2302221756507876,-0.5969742867210739,0.9134737320174066,-0.27999330187447974,0.4281862478105761,0.5376299029498797,0.3791531187261241,-2.390304367469438,-0.41222074502447015,Low,Type_B,-25.99449838380309
0.094621044669358,-0.684491730612797,0.4573242810867655,0.5911361179239325,-1.7472216669652556,1.9422455947562995,-0.10697146985848006,-1.2325403112202802,2.098221474546747,-0.13808233466148176,Low,Type_A,-31.630848484793788
-1.128062554807694,-2.0746400375463683,-0.09195678260426586,0.9736222494278469,-0.7661208306106709,-0.150614014629933,-0.5035696189077175,0.2730107174943857,0.016025282295160426,0.7946003829452114,Low,Type_A,33.20341858907763
-2.2183477600510813,-0.0610756713523761,-1.0584406336416528,0.6089053562546319,-0.35084943007647457,-1.9495617177543672,0.2620668090867255,-0.6683451948468017,-2.4980610174929394,0.200459631413729,High,Type_B,-41.567070980360285
0.3225046602899047,-1.6254922701998327,-0.5567787728433663,0.39946937260218507,-1.1569413972294713,-1.127263792554147,0.31047275418075143,2.0487082576988507,0.03263883669087142,1.137381097628914,Low,Type_B,111.67419573729018
0.620672097550678,-0.5624667758942676,0.632407739055521,-1.5702247198904564,-0.07443342910004629,-0.24751863555150475,-0.7271371758248686,0.7077519354554754,0.9725544496267299,0.6218099622171964,Low,Type_A,66.89582413268515
-1.366114080933685,0.135428834719957,-0.42581799836655126,1.2718995454239435,0.04455216557115131,-0.8474738905650646,0.27798244021892227,0.29593324034609525,-1.6571435851323046,0.47139126276499077,High,Type_A,19.69756008262614
0.33935581275622034,0.8822864925992157,-0.7615878650362199,-0.7037103993314333,-2.703348047107357,0.14432647172603683,1.6923465724632047,1.5512452664277294,-0.30601395435740886,0.1454272174057594,High,Type_A,59.04655600907218
0.2700573583914221,-0.6085897232397004,-0.5289777080640152,-0.25885440036983165,-1.8206033005485172,-0.5703513664136806,0.35250496835687956,-0.8245141615276735,-1.0565576427602528,1.223083067095325,High,Type_B,24.772918723563343
-0.03901951937754412,0.7574951493374855,1.3705361439967134,-0.9878733409007492,0.7793490039053323,1.2496189052966666,-0.8468509661253646,-1.0501407396021456,0.6952029000839993,0.2837510236615011,Low,Type_B,7.001894225618953
0.39792704994680894,0.4631847952675847,0.19729226563120644,1.0715431522348857,-1.0325239035275395,0.9413105807674833,0.19063559126502433,0.2965755451407618,0.3113086734428849,1.6999573745763805,High,Type_B,117.73624245915039
0.2674753888980612,0.33078380653823597,0.08486545836110417,0.06573766004728737,0.48459137883927483,0.0812914250424811,-0.26836879913738076,0.14425352228204003,0.685619374218483,0.312865651490911,High,Type_B,33.35104912527393
-0.5607609069798603,0.19189773587303607,1.9483426447898131,0.02731337985143867,-0.9403989164843533,-1.5821767633461272,-0.04737070254443595,0.9411818664199697,1.0251091525817735,-0.6538983883255765,Low,Type_B,17.754022880975203
1.4363354057059785,0.29815846599052565,0.6386601686431024,0.1480894197982762,1.186734620177331,-0.712220763649051,-0.8810683366612923,0.6032475005713938,1.0581183250871502,0.3676198402097109,High,Type_A,58.440252572902125
-0.827230943552323,1.475356216949552,0.8576596232020194,-1.0025293646378088,0.3227185603380895,-0.2886586389201383,-0.01851313599238993,0.3109075655980046,-0.1599385299634271,-0.01901620790268883,Low,Type_B,28.729477898859514
-1.0675329142542729,-0.8463566549908735,-0.643549832317462,-0.4036484632419967,2.062524919243145,0.42359906559346105,-0.955122579349353,0.48473281729447476,1.0299608175811612,-0.33477533210654087,Medium,Type_A,-7.570951005191107
-0.17961972140563326,-0.7742038183529005,-0.6026243046145574,-0.5002610165866755,-2.7738149399339167,2.1245562298290137,-0.5161166418714347,-0.2643558332034669,0.001783041104608902,-1.059211708372902,High,Type_A,-82.51704587623837
-0.09426907076490067,-0.04060623167853,-0.09621226204057896,-1.249564911924005,-0.684812109738896,-1.8596630405497985,1.4336336088178778,0.3812446551620988,0.25893042822568985,0.5368074692249037,Medium,Type_A,44.868437615048535
-0.7267419048820193,0.23061084876621443,-1.133421018292623,1.0628536930332164,0.5342078623746747,-0.8607568017018197,2.3378277453883,-0.5878563049080002,0.34992371524939253,-0.8953543736592,Low,Type_B,-73.53679479561244
-0.186971302985446,0.8177662992002871,1.3902075490173134,-1.3118362323501596,-0.6095122021592831,-0.30522470435466764,-1.0651136630753726,-0.025026958745143917,0.5578103063518622,0.010352619843380607,High,Type_B,23.46553141968009
-0.5922408448128146,2.105297429458312,0.034887947089408566,0.125901388394959,0.33795555414502526,1.2238559185425932,0.851124098380238,-0.8125457701219858,-1.3755108895687427,1.368079350488601,Low,Type_B,62.609063365747176
0.635967750711738,1.3739143852114495,-0.8523867660741036,-0.47417817510396487,0.22749587573205374,1.6095206657759729,-0.7717719573928751,0.993782214530439,0.4753656106920102,0.6324542166423008,Medium,Type_A,81.30431724647238
-0.31039680375596906,1.5200917409911012,0.13111932467514684,-0.6938044179018226,-1.9545930044832756,-0.2724269009308716,-0.09931433779203207,-0.7513454696033703,0.8848425828011585,2.0512469432694633,Low,Type_A,120.36687596201574
-0.2880388739220764,0.03003147916408217,-2.1523835446091804,1.503419828428999,-0.6277339060845056,-0.2116669819311769,-0.3301200939664503,-0.8617030702562581,0.8764556455029355,-1.5614932224418594,High,Type_A,-125.58079736762456
1.7586204841951334,-1.4485914146335441,-0.29967664800678706,-1.1119670257741636,0.2806364044901364,0.996858773465808,1.4641772387524374,0.03823799496002834,-0.05020461704174478,2.620793091029975,High,Type_A,136.43792939882562
-1.2992163634458243,-1.5678594253654559,0.3467099776049199,-0.032280611049470324,-0.1131280525157404,0.12307820165618115,0.6405429350747734,-0.531454551359215,2.5115565515844236,-1.8400777445057528,Medium,Type_A,-114.3101236119686
0.5467335682013793,-0.11806852699107874,-2.1218548990085946,-0.022868062298882122,0.840620026504553,-0.5047749212282174,-0.9993022322949108,1.3171150673398653,-0.6078219870944325,1.2969945465611092,Low,Type_A,95.72768833373303
0.7348777860498175,0.8157372125392968,0.8604734883597454,0.28257995048829965,0.49097495163825133,1.6073455760199926,-0.24869112618354708,0.30740669780910074,-0.5830774385689385,-0.1671217137864115,High,Type_B,9.220074937770512
0.1722543864110375,0.22423474453529177,-0.3464265060068996,-0.33638694541113623,-1.1793691216326172,0.46248362406685406,0.9603047962814704,1.855503314794263,-1.611567359102828,-0.26265952031616774,Medium,Type_B,28.92862092915765
-0.46913085421040895,0.24309172766069878,0.9513062442994834,-0.19819567637971988,0.1263141994832002,1.2725701629285695,0.5101574689151834,-0.0827150238964932,0.5268979236657937,-0.1908722195531798,High,Type_B,0.5201699309701695
-0.2523535021262876,1.3748764191481848,-0.6459641791245353,-0.9533286082587124,0.3230792731160291,1.6246784584695606,0.12267031599479553,-0.18289644110484016,-0.7991920066502536,-0.4827435221820324,High,Type_B,-32.022388524412584
0.13106518621584873,-1.6873443471107104,-1.7938924978678903,1.9532591375265682,0.4004813865063287,0.17775010626803134,-0.5258796758952039,-1.153332403205745,-1.3554475031122892,-0.7090209576304904,Low,Type_A,-121.42106051390732
